ID,Age,Weight (lbs),Daily Walk Distance (miles),Hours of Sleep,Play Time (hrs),Annual Vet Visits,Average Temperature (F),Healthy,Breed_Beagle,Breed_Boxer,Breed_Bulldog,Breed_Chihuahua,Breed_Dachshund,Breed_Doberman,Breed_German Shepherd,Breed_Golden Retriever,Breed_Great Dane,Breed_Labrador Retriever,Breed_Poodle,Breed_Rottweiler,Breed_Siberian Husky,Breed_Yorkshire Terrier,Breed Size_Medium,Breed Size_Small,Sex_Male,Spay/Neuter Status_Spayed,Daily Activity Level_Low,Daily Activity Level_Moderate,Daily Activity Level_Very Active,Diet_Home cooked,Diet_Special diet,Diet_Wet food,Food Brand_Hill's Science,Food Brand_Iams,Food Brand_Nutro,Food Brand_Pedigree,Food Brand_Purina,Food Brand_Royal Canin,Food Brand_Special,Food Brand_Wellness,Other Pets in Household_Yes,Medications_Yes,Seizures_Yes,Owner Activity Level_Low,Owner Activity Level_Moderate,Owner Activity Level_Very Active
8767,8.0,0.0,2.0,12.0,3.0,1.0,55.0,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8768,5.0,0.0,2.0,12.0,0.0,1.0,76.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
8769,8.0,0.0,1.0,9.0,3.0,1.0,64.0,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
8770,1.0,0.0,4.0,12.0,2.0,1.0,51.0,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False
8771,6.0,0.0,2.0,11.0,1.0,0.0,70.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8772,13.0,0.0,2.0,11.0,3.0,2.0,52.0,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8773,7.0,2.1663117134899212,2.0,11.0,1.0,0.0,68.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
8774,6.0,0.0,3.0,10.0,2.0,2.0,57.0,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
8775,11.0,0.0,2.0,12.0,2.0,3.0,78.0,No,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8776,2.0,0.0,1.0,9.0,0.0,3.0,72.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
8777,13.0,0.7358814455535264,3.0,9.0,4.0,0.0,71.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
8778,6.0,0.0,1.0,10.0,2.0,0.0,61.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8779,7.0,0.0,3.0,10.0,1.0,3.0,55.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8780,4.0,0.4634185373751654,4.0,11.0,2.0,1.0,75.0,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8781,8.0,0.0,5.0,12.0,2.0,0.0,75.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
8782,7.0,0.0,2.0,10.0,1.0,1.0,72.0,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
8783,12.0,0.1909556291968045,1.0,12.0,2.0,0.0,59.0,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
8784,10.0,0.0,1.0,12.0,1.0,2.0,66.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
8785,12.0,0.05472417510762403,3.0,12.0,1.0,0.0,100.0,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
8786,4.0,1.6895016241777896,4.0,11.0,3.0,1.0,39.0,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8787,3.0,0.0,4.0,12.0,3.0,0.0,68.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
8788,12.0,1.6895016241777896,4.0,13.0,2.0,0.0,66.0,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
8789,7.0,0.0,4.0,10.0,1.0,0.0,62.0,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
8790,10.0,0.0,4.0,11.0,2.0,0.0,77.0,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8791,11.0,0.0,1.0,10.0,2.0,1.0,73.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
8792,2.0,0.05472417510762403,5.0,9.0,2.0,0.0,72.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
8793,7.0,0.0,3.0,12.0,0.0,0.0,68.0,Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
8794,7.0,1.0764600807764775,1.0,12.0,0.0,0.0,47.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
8795,8.0,0.0,0.0,13.0,2.0,0.0,50.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8796,12.0,0.2590713562413947,1.0,14.0,2.0,0.0,76.0,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8797,1.0,0.0,5.0,12.0,3.0,1.0,56.0,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
8798,2.0,0.0,3.0,10.0,1.0,0.0,59.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
8799,10.0,0.0,0.0,12.0,1.0,2.0,46.0,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
8800,13.0,0.0,6.0,11.0,1.0,0.0,86.0,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8801,5.0,0.5315342644197557,4.0,9.0,2.0,1.0,89.0,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
8802,11.0,0.0,2.0,9.0,2.0,0.0,46.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
8803,12.0,0.0,5.0,9.0,3.0,0.0,68.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
8804,12.0,0.0,2.0,12.0,1.0,0.0,56.0,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
8805,10.0,0.12283990215221427,4.0,14.0,1.0,0.0,51.0,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
8806,3.0,0.0,3.0,14.0,0.0,1.0,99.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8807,7.0,0.12283990215221427,1.0,13.0,2.0,2.0,61.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
8808,7.0,0.12283990215221427,3.0,8.0,2.0,0.0,42.0,Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8809,3.0,1.212691534865658,1.0,13.0,2.0,0.0,68.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8810,10.0,0.4634185373751654,2.0,10.0,1.0,0.0,78.0,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8811,9.0,0.0,0.0,13.0,2.0,0.0,67.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
8812,11.0,0.32718708328598495,2.0,13.0,1.0,0.0,81.0,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
8813,2.0,0.8039971725981166,5.0,10.0,1.0,0.0,74.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
8814,4.0,0.0,2.0,12.0,2.0,2.0,64.0,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
8815,6.0,0.0,4.0,9.0,2.0,1.0,42.0,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
8816,2.0,0.0,2.0,13.0,2.0,0.0,67.0,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
