age_group,gender,donation_type,donation_amount,donation_date,newsletter_opt_in,donation_amount_log,donation_year,donation_month,donation_day,country_Brazil,country_Canada,country_Finland,country_France,country_Germany,country_India,country_Netherlands,country_New Zealand,country_South Africa,country_UK,country_USA,payment_method_Cheque,payment_method_Credit Card,payment_method_Paypal,referral_channel_Newsletter,referral_channel_Online advertising,referral_channel_Social Media,referral_channel_Website,referral_channel_Word of mouth,sector_Arts & Culture,sector_Construction,sector_Consulting,sector_Education,sector_Energy,sector_Environment,sector_Finance/Banking,sector_Government,sector_Healthcare,sector_Hospitality,sector_Law,sector_Logistics,sector_Media & Communication,sector_Nonprofit,sector_Others,sector_Pharmaceuticals,sector_Real Estate,sector_Retail,sector_Science & Research,sector_Technology,campaign_Habitat for Hope,campaign_Jungle Education Project,campaign_Marine Mammal Defense Mission,campaign_Reforest the Sanctuary,campaign_Rescue Orphaned Gorillas,campaign_Wildlife Rescue Van Drive
18-29,Female,One-time,2.07,2024-03-03,False,1.1216775615991057,2024,3,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18-29,Female,Monthly,42.43,2024-11-04,False,3.7711504465467307,2024,11,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
18-29,Male,One-time,7.62,2024-09-01,False,2.154085084675602,2024,9,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30-49,Male,Monthly,171.46,2025-05-19,True,5.150165325524179,2025,5,19,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
30-49,Other,One-time,7.22,2024-06-25,False,2.1065702090680882,2024,6,25,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30-49,Female,One-time,17.66,2024-03-21,False,2.926382195419198,2024,3,21,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
66-80,Female,One-time,6.2,2023-08-27,False,1.9740810260220096,2023,8,27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
50-65,Female,One-time,20.49,2023-06-21,True,3.067587710654419,2023,6,21,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
30-49,Female,One-time,27.14,2025-05-31,False,3.337192051686243,2025,5,31,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50-65,Female,One-time,17.53,2023-12-11,True,2.9193910402972683,2023,12,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
30-49,Male,One-time,1.94,2025-05-12,True,1.0784095813505903,2025,5,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
50-65,Female,One-time,26.31,2024-05-11,True,3.3072529354856135,2024,5,11,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
50-65,Male,One-time,56.91,2025-04-21,True,4.058890081237698,2025,4,21,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18-29,Male,One-time,2.05,2024-03-25,False,1.1151415906193203,2024,3,25,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30-49,Male,One-time,15.12,2025-03-26,True,2.780060737078482,2025,3,26,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
30-49,Female,One-time,5.57,2024-09-28,True,1.8825138324965192,2024,9,28,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50-65,Male,One-time,101.63,2024-12-24,True,4.631130287657623,2024,12,24,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
30-49,Female,One-time,25.76,2024-10-23,False,3.286908235260028,2024,10,23,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
66-80,Male,Monthly,69.16,2024-08-31,True,4.250778348063927,2024,8,31,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30-49,Female,One-time,7.2,2024-10-02,False,2.1041341542702074,2024,10,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50-65,Female,One-time,38.32,2025-04-05,False,3.671733295278966,2025,4,5,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
50-65,Male,One-time,32.46,2024-03-13,True,3.510350695558678,2024,3,13,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
50-65,Female,One-time,54.7,2024-06-07,False,4.019980146933238,2024,6,7,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
66-80,Female,One-time,17.03,2024-03-19,True,2.8920370372152258,2024,3,19,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
50-65,Male,Monthly,222.05,2025-01-15,True,5.407395961574274,2025,1,15,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
66-80,Female,One-time,62.28,2024-01-15,True,4.147569323459399,2024,1,15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30-49,Male,One-time,23.42,2024-08-06,False,3.1954024686825586,2024,8,6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
18-29,Male,One-time,6.22,2024-08-23,False,1.9768549529047348,2024,8,23,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30-49,Female,One-time,52.02,2024-12-17,True,3.9706692008608795,2024,12,17,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
30-49,Female,One-time,6.65,2025-02-16,False,2.0347056478384444,2025,2,16,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
